throttle,steer,pitch,yaw,roll,jump,boost,handbrake
0.859375,-0.0078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8515625,-0.21875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8515625,-0.4453125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8359375,-0.1171875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8203125,0.109375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8203125,0.3671875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8125,0.484375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8125,0.4375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8125,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8125,-0.015625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8359375,-0.5859375,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8828125,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9140625,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9609375,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.6328125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.53125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.671875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.8515625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.546875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.015625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.265625,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.5546875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.71875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.7109375,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.21875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.015625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.9921875,0.390625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.8046875,0.90625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6953125,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6171875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.609375,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.5859375,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.546875,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.3984375,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0390625,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.0,0.8984375,0.0,0.0,0.0,1.0,-1.0,-1.0
0.203125,0.78125,0.0,0.0,0.0,1.0,-1.0,-1.0
0.3515625,0.7265625,0.0,0.0,0.0,1.0,-1.0,1.0
0.53125,0.7109375,0.0,0.0,0.0,1.0,1.0,1.0
0.640625,0.7109375,1.0,-0.3170100717530718,0.5787806737657383,1.0,1.0,1.0
0.6484375,0.7109375,0.0,0.0,0.0,0.0,1.0,1.0
0.6484375,0.7109375,1.0,0.9040921069188806,1.0,0.0,1.0,1.0
0.6015625,0.7109375,0.0,0.0,0.0,0.0,1.0,-1.0
0.5078125,0.6953125,-1.0,-0.6507073529415551,1.0,0.0,1.0,-1.0
0.4765625,0.7109375,0.0,0.0,0.0,0.0,1.0,-1.0
0.6875,0.3828125,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.34375,0.09493127452494539,-1.0,-0.8930378692531536,1.0,1.0,-1.0
0.9921875,0.34375,1.0,-1.0,1.0,1.0,1.0,-1.0
0.9921875,0.1953125,0.0,0.0,0.0,1.0,1.0,-1.0
0.9921875,-0.1796875,-1.0,1.0,1.0,1.0,1.0,-1.0
0.9921875,-0.9140625,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.9921875,1.0,1.0,-1.0,0.0,1.0,-1.0
0.9921875,-0.9921875,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,-0.546875,-1.0,1.0,1.0,0.0,1.0,-1.0
0.9921875,0.109375,0.0,0.0,0.0,0.0,1.0,-1.0
0.9921875,0.3203125,-0.28617402268481507,0.5747842184328169,-0.4913501017559181,0.0,1.0,0.0
0.9921875,0.0625,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,1.0,-1.0,0.6821930009173283,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.921875,0.4453125,1.0,1.0,-0.5407805241742318,0.0,-1.0,0.0
0.8046875,0.6953125,0.0,0.0,0.0,0.0,-1.0,0.0
0.640625,0.421875,1.0,1.0,0.5837839711694643,0.0,-1.0,0.0
0.3125,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
-1.0,-0.0,-1.0,-1.0,-0.5902250611625629,0.0,-1.0,0.0
-1.0,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.609375,-0.0,-0.6604018696723454,1.0,-0.17825716574841163,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.0,-0.09263566007061831,0.8539799530989883,-0.07202017117302338,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.0,0.1761803718385373,0.2177854000672426,-0.031063909454818312,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.0,-1.0,0.12130576404056592,0.1084874185516424,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.1796875,-1.0,0.04530039707932208,0.03294473569624484,1.0,1.0,0.0
0.9921875,-0.5390625,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.59375,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.03125,-0.37899944556293214,0.769892666824846,-0.012431858962206508,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,-0.8667407672684878,1.0,-0.017038784365424324,0.0,1.0,0.0
0.9921875,-0.1171875,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.6796875,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.625,0.18943341884614623,-0.13700327539753546,-0.02022122901588914,0.0,1.0,0.0
0.9921875,-0.1015625,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,-1.0,1.0,0.028528702240632187,0.0,1.0,0.0
0.8984375,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.78125,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.7578125,-0.125,-0.5935805586090841,0.062132062911584574,0.13872500304479857,0.0,-1.0,0.0
0.796875,-0.3671875,0.0,0.0,0.0,0.0,1.0,0.0
0.921875,-0.359375,-0.15575957569922513,0.03935270475269373,0.05700386106326265,0.0,1.0,0.0
0.984375,-0.4609375,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.578125,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.5859375,-1.0,1.0,0.36515360737239216,0.0,1.0,0.0
0.9921875,-0.59375,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.625,-1.0,1.0,0.24531947394858225,1.0,1.0,0.0
0.9921875,-0.875,1.0,1.0,-0.05376413295295567,1.0,1.0,0.0
0.9921875,-0.9921875,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.734375,1.0,0.23976941804783436,-0.6264157643187476,1.0,1.0,0.0
0.9921875,-0.25,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.0703125,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.0,-1.0,0.2880902793048657,-1.0,1.0,1.0,0.0
0.9921875,0.015625,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.0,-1.0,1.0,-0.580340947106702,1.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,-0.0,-0.18067686459843255,-0.1648899129556897,-0.649292565527372,1.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,0.2109375,0.0,0.0,0.0,1.0,-1.0,0.0
0.9921875,0.2109375,-0.6800066362253977,-1.0,0.0639439583043284,1.0,-1.0,0.0
0.78125,-0.0,0.0,0.0,0.0,1.0,-1.0,0.0
0.75,-0.0,-0.3797457238202722,-1.0,1.0,1.0,-1.0,0.0
0.75,-0.0,0.0,0.0,0.0,1.0,-1.0,0.0
0.71875,-0.0,0.0,0.0,0.0,1.0,-1.0,0.0
0.6796875,-0.1015625,-0.5353980248930541,0.9284039464510029,0.5856119970489244,0.0,-1.0,0.0
0.7734375,-0.1328125,0.0,0.0,0.0,0.0,-1.0,0.0
0.9140625,-0.0703125,1.0,0.13905346462522616,-0.04495977519826856,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,0.359375,-1.0,-0.417900756492698,-0.26965349297789565,0.0,1.0,0.0
0.9921875,0.6328125,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,0.7421875,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,0.828125,1.0,-1.0,0.05529179185422967,0.0,1.0,0.0
0.9921875,0.8203125,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,1.0,1.0,0.37886152962000125,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,-1.0,1.0,0.624826528170953,0.0,1.0,0.0
0.9921875,-0.0,-1.0,0.5882564270398519,0.11703337723385131,0.0,1.0,0.0
0.9921875,0.75,0.09143800444768593,-0.17244049405428635,-0.04721968886829143,0.0,-1.0,0.0
0.9921875,1.0,1.0,-1.0,-0.7143926028778939,0.0,-1.0,0.0
0.953125,0.25,0.7029014261021894,-1.0,-0.5184665003903793,0.0,-1.0,0.0
0.9765625,1.0,0.8840902386293273,-1.0,-0.6753581894107719,0.0,-1.0,0.0
0.9921875,0.6171875,0.4342513234407098,-1.0,-0.7962654499782313,0.0,-1.0,0.0
0.9921875,0.4453125,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0625,0.13162457642208422,-0.8889123161465402,-0.5719182967655615,0.0,1.0,0.0
0.9921875,-0.0,1.0,-0.4186878178901434,-0.5209617574410559,0.0,1.0,0.0
0.9921875,0.0859375,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,0.234375,1.0,0.7817710957473019,-0.665474852354829,0.0,1.0,0.0
0.9921875,0.2734375,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,0.2890625,1.0,-1.0,0.21731829855065962,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,1.0,-1.0,0.15273981903625558,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,0.0703125,0.7032309557745146,1.0,0.30181355162349294,0.0,1.0,0.0
0.984375,0.234375,0.0,0.0,0.0,0.0,1.0,0.0
0.9765625,0.2890625,0.33560108404983646,1.0,0.20376521731118533,0.0,1.0,0.0
0.9453125,0.1640625,0.0,0.0,0.0,0.0,1.0,0.0
0.9296875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.921875,0.03125,-0.1220271238021563,-0.4113382972405631,0.28902125252498956,0.0,1.0,0.0
0.9140625,0.03125,0.0,0.0,0.0,0.0,1.0,0.0
0.8984375,0.0078125,0.0,0.0,0.0,0.0,-1.0,0.0
0.828125,-0.0,0.22015626246600226,1.0,0.1313755777842873,0.0,-1.0,0.0
0.65625,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.4375,-0.0,-0.15760718456440576,1.0,0.049651782246679384,0.0,-1.0,0.0
0.296875,-0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.2265625,0.015625,-0.0911545928969896,0.8803675437138869,0.037841703549438443,0.0,-1.0,0.0
0.203125,0.046875,0.0,0.0,0.0,0.0,-1.0,1.0
0.2109375,0.0078125,0.0,0.0,0.0,0.0,-1.0,1.0
0.2265625,0.0078125,1.0,-1.0,0.056010103837413984,0.0,-1.0,1.0
0.2578125,-0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.296875,-0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.3359375,-0.0,0.12338425716704517,0.3973268553501715,0.01976171750021549,0.0,-1.0,1.0
0.3671875,-0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.4140625,-0.0,-0.6669640635503662,0.3142397124609712,0.01718219894166454,0.0,-1.0,1.0
0.4921875,-0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.5859375,-0.0,-1.0,0.113959328353689,1.0,0.0,-1.0,1.0
0.640625,-0.0,0.0,0.0,0.0,1.0,-1.0,1.0
0.6484375,-0.0,1.0,0.1047633953537739,-0.6959029994106927,1.0,-1.0,1.0
0.6484375,-0.0,0.0,0.0,0.0,1.0,-1.0,1.0
0.6484375,-0.0,0.0,0.0,0.0,0.0,-1.0,1.0
0.640625,-0.0,4.0777772184584306e-05,0.10903492875943811,0.005622018024601104,0.0,-1.0,1.0
0.625,0.0234375,0.0,0.0,0.0,0.0,-1.0,1.0
0.6015625,0.09375,0.43901647991548765,0.13791328187134974,-0.03661786373054763,0.0,-1.0,1.0
0.59375,0.09375,0.0,0.0,0.0,0.0,-1.0,1.0
0.59375,0.0859375,1.0,0.43993927815985834,-0.2231221232066664,0.0,-1.0,1.0
0.59375,0.09375,0.0,0.0,0.0,0.0,-1.0,1.0
0.6015625,0.0625,1.0,0.7443463097402978,-0.29256444166973344,0.0,-1.0,-1.0
0.6015625,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6171875,0.078125,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6484375,0.2265625,1.0,0.5204129771009744,-0.06776368330911152,1.0,-1.0,-1.0
0.65625,0.28125,0.0,0.0,0.0,1.0,-1.0,-1.0
0.6484375,0.0234375,-1.0,-1.0,-0.713972519191233,1.0,-1.0,-1.0
0.609375,0.0078125,0.0,0.0,0.0,1.0,-1.0,-1.0
0.5859375,0.0078125,-1.0,-1.0,-0.7454945929099792,1.0,-1.0,-1.0
0.5859375,-0.0,-0.1325649545350803,-0.45558806950092895,-0.8163105479632701,1.0,-1.0,-1.0
0.6015625,-0.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
0.609375,-0.0,0.0,0.0,0.0,1.0,-1.0,-1.0
0.59375,-0.0,0.0,0.0,0.0,1.0,-1.0,-1.0
0.578125,-0.0,1.0,-1.0,-0.27577990115630435,1.0,1.0,-1.0
0.546875,-0.0,0.0,0.0,0.0,1.0,1.0,-1.0
0.5234375,-0.0,0.00410718680812735,-0.9716576768132819,0.3216904497040328,1.0,-1.0,-1.0
0.515625,-0.0,0.0,0.0,0.0,1.0,-1.0,-1.0
0.5234375,-0.0,-0.29787005226512697,-0.3061154070596866,0.47835146479248714,1.0,-1.0,-1.0
0.53125,-0.0,0.0,0.0,0.0,1.0,-1.0,-1.0
0.5390625,-0.0,0.0,0.0,0.0,1.0,-1.0,-1.0
0.5390625,-0.0,-0.33859219915912064,-0.13676902994902415,0.5875812160889143,1.0,-1.0,-1.0
0.5390625,-0.0,0.0,0.0,0.0,1.0,-1.0,-1.0
0.5390625,-0.0,-0.22466701233626818,-0.0033803960228733763,0.6705846367530881,0.0,-1.0,-1.0
0.546875,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.5546875,-0.0,-0.08017318377308026,-0.17467416875291417,0.18717103176009217,0.0,-1.0,-1.0
0.5625,-0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
0.578125,-0.0625,-0.6857700391862845,-1.0,-0.37841687366220894,0.0,-1.0,-1.0
0.578125,-0.15625,0.0,0.0,0.0,0.0,-1.0,-1.0
0.578125,-0.1796875,0.0,0.0,0.0,0.0,-1.0,-1.0
0.6015625,-0.21875,-0.8520403126691538,-1.0,-0.2629204142887118,0.0,-1.0,-1.0
0.65625,-0.3359375,-1.0,-1.0,-0.40124882374869647,0.0,-1.0,-1.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0001570720218389165,-2.4979444914180895e-06,0.08763338382902165,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,-0.0013268475025678308,1.0,-0.06927190325881473,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.8359375,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.8046875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.796875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.828125,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.8671875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.8828125,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9609375,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.96875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.96875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.96875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.96875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,0.0,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.1484375,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.359375,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.34375,0.0,0.0,0.0,0.0,-1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.2578125,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.75,0.0,0.0,0.0,0.0,1.0,0.0
0.9921875,-0.671875,0.0,0.0,0.0,1.0,1.0,0.0
0.9921875,0.109375,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.6953125,0.0,0.0,0.0,0.0,1.0,1.0
0.9921875,0.6171875,-0.10443668365466527,0.6466712714165266,0.034202404874597615,1.0,1.0,1.0
0.9921875,0.0859375,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,-0.0,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.078125,-1.0,-1.0,1.0,1.0,1.0,1.0
0.9921875,0.1875,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.234375,-1.0,-1.0,-0.4579288777517819,1.0,1.0,1.0
0.9921875,0.2890625,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.5078125,-0.7404923513966895,-0.6740367987107269,-0.36145910390695607,1.0,1.0,1.0
0.9921875,0.6796875,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.7890625,-0.42668063166303455,-0.46414698059553955,-0.19642031904714669,1.0,1.0,1.0
0.9921875,0.828125,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.828125,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.8359375,-1.0,-0.5464337177775673,-0.04762353963313693,1.0,1.0,1.0
0.9921875,0.8359375,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.8359375,-0.6903936846920807,-0.22880155492819348,-0.5629232279663154,1.0,1.0,1.0
0.9921875,0.8359375,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.8203125,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.796875,-0.31663423139327446,0.22131938299828702,-0.6400084267529791,1.0,1.0,1.0
0.9921875,0.78125,0.0,0.0,0.0,1.0,1.0,1.0
0.9921875,0.7578125,-0.04308813126699981,0.31371074942499944,-0.5587788562760547,0.0,1.0,1.0
